timestamp,user,src_ip,event_type,bytes_transferred,hour,day
2026-06-17 00:45:23.536332,bob,192.168.1.14,login_failed,0,17,2026-06-17
2026-06-17 00:54:07.536332,carol,192.168.1.15,login_success,203,17,2026-06-17
2026-06-17 01:00:38.536332,carol,192.168.1.18,login_success,667,17,2026-06-17
2026-06-17 01:06:00.536332,alice,192.168.1.11,login_success,317,17,2026-06-17
2026-06-17 01:11:23.536332,bob,192.168.1.20,login_success,1446,17,2026-06-17
2026-06-17 01:12:57.536332,frank,192.168.1.17,login_success,1080,17,2026-06-17
2026-06-17 01:13:49.536332,frank,192.168.1.25,login_success,274,17,2026-06-17
2026-06-17 01:13:50.536332,bob,192.168.1.21,login_success,747,17,2026-06-17
2026-06-17 01:28:37.536332,bob,192.168.1.12,login_failed,0,18,2026-06-17
2026-06-17 01:30:22.536332,eve,192.168.1.25,login_success,923,18,2026-06-17
2026-06-17 01:31:55.536332,bob,192.168.1.17,login_success,372,18,2026-06-17
2026-06-17 01:37:36.536332,carol,192.168.1.18,login_success,525,18,2026-06-17
2026-06-17 01:54:20.536332,frank,192.168.1.29,login_failed,0,18,2026-06-17
2026-06-17 01:56:51.536332,carol,192.168.1.28,login_success,424,18,2026-06-17
2026-06-17 01:57:49.536332,dave,192.168.1.15,login_success,1249,18,2026-06-17
2026-06-17 01:59:32.536332,alice,192.168.1.26,login_success,1046,18,2026-06-17
2026-06-17 02:01:12.536332,bob,192.168.1.19,login_success,1341,18,2026-06-17
2026-06-17 02:08:49.536332,frank,192.168.1.11,login_success,1035,18,2026-06-17
2026-06-17 02:11:14.536332,carol,192.168.1.10,login_success,914,18,2026-06-17
2026-06-17 02:15:22.536332,dave,192.168.1.24,login_failed,0,18,2026-06-17
2026-06-17 02:19:03.536332,alice,192.168.1.17,login_success,731,18,2026-06-17
2026-06-17 02:23:27.536332,alice,192.168.1.10,login_success,393,18,2026-06-17
2026-06-17 02:38:54.536332,eve,192.168.1.25,login_success,519,19,2026-06-17
2026-06-17 02:41:59.536332,frank,192.168.1.18,login_success,338,19,2026-06-17
2026-06-17 03:34:45.536332,dave,192.168.1.12,login_success,212,20,2026-06-17
2026-06-17 03:44:07.536332,eve,192.168.1.22,login_success,1391,20,2026-06-17
2026-06-17 04:08:54.536332,dave,192.168.1.14,login_success,520,20,2026-06-17
2026-06-17 04:22:31.536332,alice,192.168.1.15,login_success,371,20,2026-06-17
2026-06-17 04:24:51.536332,bob,192.168.1.28,login_success,1097,20,2026-06-17
2026-06-17 05:15:41.536332,eve,192.168.1.21,login_success,976,21,2026-06-17
2026-06-17 05:28:03.536332,alice,192.168.1.20,login_success,575,22,2026-06-17
2026-06-17 05:30:14.536332,frank,192.168.1.14,login_success,1072,22,2026-06-17
2026-06-17 05:36:40.536332,dave,192.168.1.12,login_success,712,22,2026-06-17
2026-06-17 05:56:11.536332,dave,192.168.1.23,login_success,787,22,2026-06-17
2026-06-17 06:03:46.536332,eve,192.168.1.22,login_success,1360,22,2026-06-17
2026-06-17 06:14:17.536332,carol,192.168.1.24,login_failed,0,22,2026-06-17
2026-06-17 06:14:36.536332,bob,192.168.1.12,login_success,1117,22,2026-06-17
2026-06-17 06:25:16.536332,carol,192.168.1.13,login_success,277,23,2026-06-17
2026-06-17 06:33:02.536332,dave,192.168.1.27,login_success,773,23,2026-06-17
2026-06-17 07:12:21.536332,alice,192.168.1.12,login_success,1050,23,2026-06-17
2026-06-17 09:00:29.536332,alice,192.168.1.12,login_success,495,1,2026-06-17
2026-06-17 09:47:32.536332,eve,192.168.1.20,login_success,999,2,2026-06-17
2026-06-17 11:20:21.536332,dave,192.168.1.22,login_failed,0,3,2026-06-17
2026-06-17 12:01:30.536332,dave,192.168.1.15,login_success,1206,4,2026-06-17
2026-06-17 12:14:02.536332,eve,192.168.1.17,login_success,1448,4,2026-06-17
2026-06-17 12:33:14.536332,dave,192.168.1.14,login_success,303,5,2026-06-17
2026-06-17 13:29:07.536332,dave,192.168.1.19,login_success,778,6,2026-06-17
2026-06-17 14:55:47.536332,carol,192.168.1.17,login_failed,0,7,2026-06-17
2026-06-17 15:33:16.536332,frank,192.168.1.16,login_success,749,8,2026-06-17
2026-06-17 15:43:44.536332,dave,192.168.1.28,login_success,1220,8,2026-06-17
2026-06-17 15:46:24.536332,frank,192.168.1.29,login_success,356,8,2026-06-17
2026-06-17 15:46:50.536332,carol,192.168.1.24,login_success,619,8,2026-06-17
2026-06-17 15:48:04.536332,bob,192.168.1.28,login_success,1150,8,2026-06-17
2026-06-17 15:54:03.536332,alice,192.168.1.22,login_success,1122,8,2026-06-17
2026-06-17 15:55:17.536332,dave,192.168.1.20,login_success,1320,8,2026-06-17
2026-06-17 15:59:08.536332,eve,192.168.1.10,login_success,488,8,2026-06-17
2026-06-17 16:08:28.536332,carol,192.168.1.17,login_success,797,8,2026-06-17
2026-06-17 16:11:26.536332,bob,192.168.1.24,login_success,1477,8,2026-06-17
2026-06-17 16:11:37.536332,eve,192.168.1.16,login_success,1454,8,2026-06-17
2026-06-17 16:15:12.536332,carol,192.168.1.22,login_success,1196,8,2026-06-17
2026-06-17 16:16:15.536332,alice,192.168.1.23,login_success,395,8,2026-06-17
2026-06-17 16:25:03.536332,eve,192.168.1.26,login_success,214,9,2026-06-17
2026-06-17 16:27:33.536332,frank,192.168.1.22,login_success,415,9,2026-06-17
2026-06-17 16:29:25.536332,dave,192.168.1.28,login_success,1341,9,2026-06-17
2026-06-17 16:31:15.536332,alice,192.168.1.13,login_success,246,9,2026-06-17
2026-06-17 16:41:39.536332,dave,192.168.1.22,login_success,1064,9,2026-06-17
2026-06-17 16:48:22.536332,frank,192.168.1.28,login_success,1484,9,2026-06-17
2026-06-17 16:50:31.536332,frank,192.168.1.23,login_success,1005,9,2026-06-17
2026-06-17 16:58:59.536332,carol,192.168.1.27,login_success,1382,9,2026-06-17
2026-06-17 17:00:34.536332,bob,192.168.1.24,login_success,1380,9,2026-06-17
2026-06-17 17:03:37.536332,alice,192.168.1.17,login_success,1014,9,2026-06-17
2026-06-17 17:07:39.536332,frank,192.168.1.29,login_success,427,9,2026-06-17
2026-06-17 17:09:29.536332,alice,192.168.1.25,login_success,1380,9,2026-06-17
2026-06-17 17:13:18.536332,dave,192.168.1.13,login_success,1147,9,2026-06-17
2026-06-17 17:18:43.536332,carol,192.168.1.20,login_success,523,9,2026-06-17
2026-06-17 17:26:51.536332,alice,192.168.1.15,login_success,993,10,2026-06-17
2026-06-17 17:31:48.536332,bob,192.168.1.21,login_success,911,10,2026-06-17
2026-06-17 17:35:18.536332,dave,192.168.1.17,login_success,210,10,2026-06-17
2026-06-17 17:38:14.536332,alice,192.168.1.28,login_success,1357,10,2026-06-17
2026-06-17 17:45:01.536332,frank,192.168.1.13,login_success,954,10,2026-06-17
2026-06-17 17:45:09.536332,carol,192.168.1.25,login_success,222,10,2026-06-17
2026-06-17 17:49:58.536332,bob,192.168.1.24,login_success,1071,10,2026-06-17
2026-06-17 17:50:34.536332,carol,192.168.1.24,login_success,545,10,2026-06-17
2026-06-17 17:54:47.536332,dave,192.168.1.21,login_success,294,10,2026-06-17
2026-06-17 17:55:03.536332,frank,192.168.1.24,login_success,826,10,2026-06-17
2026-06-17 17:58:37.536332,dave,192.168.1.29,login_success,1014,10,2026-06-17
2026-06-17 18:02:24.536332,frank,192.168.1.16,login_success,749,10,2026-06-17
2026-06-17 18:16:22.536332,bob,192.168.1.23,login_success,1477,10,2026-06-17
2026-06-17 18:24:44.536332,bob,192.168.1.27,login_success,268,10,2026-06-17
2026-06-17 18:25:28.536332,dave,192.168.1.27,login_success,555,11,2026-06-17
2026-06-17 18:27:14.536332,carol,192.168.1.15,login_success,1087,11,2026-06-17
2026-06-17 18:30:33.536332,bob,192.168.1.19,login_failed,0,11,2026-06-17
2026-06-17 18:44:52.536332,dave,192.168.1.18,login_success,1213,11,2026-06-17
2026-06-17 18:45:04.536332,alice,192.168.1.15,login_success,1433,11,2026-06-17
2026-06-17 18:45:50.536332,alice,192.168.1.21,login_success,1203,11,2026-06-17
2026-06-17 18:47:52.536332,dave,192.168.1.13,login_success,250,11,2026-06-17
2026-06-17 18:48:41.536332,dave,192.168.1.23,login_success,1184,11,2026-06-17
2026-06-17 18:51:42.536332,dave,192.168.1.15,login_success,1356,11,2026-06-17
2026-06-17 18:56:37.536332,frank,192.168.1.15,login_success,1027,11,2026-06-17
2026-06-17 18:57:04.536332,carol,192.168.1.27,login_success,1329,11,2026-06-17
2026-06-17 18:57:38.536332,frank,192.168.1.25,login_success,1207,11,2026-06-17
2026-06-17 18:59:10.536332,alice,192.168.1.17,login_success,803,11,2026-06-17
2026-06-17 19:00:07.536332,bob,192.168.1.15,login_success,882,11,2026-06-17
2026-06-17 19:03:05.536332,dave,192.168.1.15,login_success,1192,11,2026-06-17
2026-06-17 19:04:08.536332,frank,192.168.1.19,login_success,340,11,2026-06-17
2026-06-17 19:14:26.536332,dave,192.168.1.27,login_success,326,11,2026-06-17
2026-06-17 19:17:20.536332,alice,192.168.1.24,login_success,1208,11,2026-06-17
2026-06-17 19:23:36.536332,frank,192.168.1.14,login_success,1157,11,2026-06-17
2026-06-17 19:33:45.536332,alice,192.168.1.18,login_success,766,12,2026-06-17
2026-06-17 19:34:42.536332,bob,192.168.1.22,login_success,1135,12,2026-06-17
2026-06-17 19:35:36.536332,bob,192.168.1.16,login_success,1405,12,2026-06-17
2026-06-17 19:43:33.536332,eve,192.168.1.13,login_success,1224,12,2026-06-17
2026-06-17 19:49:25.536332,alice,192.168.1.22,login_failed,0,12,2026-06-17
2026-06-17 19:52:49.536332,carol,192.168.1.20,login_success,316,12,2026-06-17
2026-06-17 19:56:06.536332,carol,192.168.1.23,login_success,860,12,2026-06-17
2026-06-17 19:56:17.536332,frank,192.168.1.12,login_success,1360,12,2026-06-17
2026-06-17 19:57:44.536332,carol,192.168.1.24,login_success,1168,12,2026-06-17
2026-06-17 20:01:51.536332,carol,192.168.1.11,login_success,774,12,2026-06-17
2026-06-17 20:03:31.536332,frank,192.168.1.19,login_success,1024,12,2026-06-17
2026-06-17 20:09:19.536332,eve,192.168.1.23,login_success,619,12,2026-06-17
2026-06-17 20:11:26.536332,frank,192.168.1.21,login_success,401,12,2026-06-17
2026-06-17 20:14:48.536332,frank,192.168.1.28,login_success,1013,12,2026-06-17
2026-06-17 20:16:00.536332,eve,192.168.1.18,login_success,1182,12,2026-06-17
2026-06-17 20:18:15.536332,eve,192.168.1.14,login_success,1136,12,2026-06-17
2026-06-17 20:19:01.536332,dave,192.168.1.16,login_success,512,12,2026-06-17
2026-06-17 20:20:38.536332,bob,192.168.1.17,login_success,570,12,2026-06-17
2026-06-17 20:25:24.536332,frank,192.168.1.14,login_success,674,13,2026-06-17
2026-06-17 20:27:03.536332,dave,192.168.1.10,login_success,585,13,2026-06-17
2026-06-17 20:28:22.536332,frank,192.168.1.17,login_success,839,13,2026-06-17
2026-06-17 20:32:56.536332,dave,192.168.1.24,login_success,1433,13,2026-06-17
2026-06-17 20:38:27.536332,eve,192.168.1.17,login_failed,0,13,2026-06-17
2026-06-17 20:52:38.536332,alice,192.168.1.10,login_success,1138,13,2026-06-17
2026-06-17 20:55:01.536332,alice,192.168.1.13,login_success,962,13,2026-06-17
2026-06-17 20:58:40.536332,alice,192.168.1.20,login_success,1154,13,2026-06-17
2026-06-17 21:06:20.536332,carol,192.168.1.15,login_success,546,13,2026-06-17
2026-06-17 21:17:04.536332,dave,192.168.1.14,login_success,1075,13,2026-06-17
2026-06-17 21:21:38.536332,carol,192.168.1.12,login_success,617,13,2026-06-17
2026-06-17 21:29:30.536332,eve,192.168.1.15,login_success,1384,14,2026-06-17
2026-06-17 21:30:54.536332,alice,192.168.1.28,login_success,262,14,2026-06-17
2026-06-17 21:31:17.536332,carol,192.168.1.14,login_success,1403,14,2026-06-17
2026-06-17 21:49:46.536332,bob,192.168.1.14,login_success,909,14,2026-06-17
2026-06-17 21:53:19.536332,frank,192.168.1.14,login_success,376,14,2026-06-17
2026-06-17 22:11:21.536332,dave,192.168.1.20,login_success,1202,14,2026-06-17
2026-06-17 22:15:05.536332,frank,192.168.1.12,login_success,861,14,2026-06-17
2026-06-17 22:23:23.536332,dave,192.168.1.16,login_success,484,14,2026-06-17
2026-06-17 22:26:34.536332,carol,192.168.1.16,login_failed,0,15,2026-06-17
2026-06-17 22:29:30.536332,alice,192.168.1.21,login_success,888,15,2026-06-17
2026-06-17 22:38:30.536332,bob,192.168.1.22,login_success,1048,15,2026-06-17
2026-06-17 22:40:32.536332,frank,192.168.1.29,login_success,1272,15,2026-06-17
2026-06-17 22:43:38.536332,bob,192.168.1.25,login_failed,0,15,2026-06-17
2026-06-17 22:43:46.536332,alice,192.168.1.19,login_success,1166,15,2026-06-17
2026-06-17 22:48:31.536332,dave,192.168.1.12,login_success,541,15,2026-06-17
2026-06-17 22:49:04.536332,frank,192.168.1.29,login_success,1307,15,2026-06-17
2026-06-17 23:24:17.536332,eve,192.168.1.23,login_success,347,15,2026-06-17
2026-06-17 23:27:56.536332,dave,192.168.1.26,login_failed,0,16,2026-06-17
2026-06-17 23:31:57.536332,frank,192.168.1.10,login_success,869,16,2026-06-17
2026-06-17 23:35:28.536332,eve,192.168.1.26,login_success,484,16,2026-06-17
2026-06-17 23:40:02.536332,alice,192.168.1.24,login_success,231,16,2026-06-17
2026-06-17 23:43:37.536332,dave,192.168.1.23,login_success,1364,16,2026-06-17
2026-06-17 23:44:41.536332,bob,192.168.1.11,login_success,922,16,2026-06-17
2026-06-17 23:45:22.536332,frank,192.168.1.12,login_success,1151,16,2026-06-17
2026-06-17 23:57:55.536332,bob,192.168.1.27,login_success,634,16,2026-06-17
2026-06-18 00:04:06.536332,carol,192.168.1.12,login_success,414,16,2026-06-18
2026-06-18 00:04:35.536332,frank,192.168.1.15,login_failed,0,16,2026-06-18
2026-06-18 00:09:22.536332,eve,192.168.1.27,login_success,1189,16,2026-06-18
2026-06-18 00:15:49.536332,bob,192.168.1.21,login_success,628,16,2026-06-18
2026-06-18 00:33:44.536332,carol,192.168.1.13,login_success,1242,17,2026-06-18
2026-06-18 00:36:56.536332,alice,192.168.1.27,login_success,701,17,2026-06-18
2026-06-18 00:39:17.536332,frank,192.168.1.20,login_success,1336,17,2026-06-18
2026-06-18 00:39:44.536332,alice,192.168.1.10,login_success,1209,17,2026-06-18
2026-06-18 00:39:59.536332,dave,192.168.1.14,login_success,393,17,2026-06-18
2026-06-18 00:56:26.536332,alice,192.168.1.25,login_success,968,17,2026-06-18
2026-06-18 00:58:01.536332,eve,192.168.1.12,login_success,217,17,2026-06-18
2026-06-18 01:14:03.536332,frank,192.168.1.13,login_success,1398,17,2026-06-18
2026-06-18 01:14:54.536332,dave,192.168.1.18,login_failed,0,17,2026-06-18
2026-06-18 01:16:55.536332,frank,192.168.1.23,login_success,1187,17,2026-06-18
2026-06-18 01:19:33.536332,bob,192.168.1.18,login_success,789,17,2026-06-18
2026-06-18 01:25:45.536332,frank,192.168.1.19,login_success,1401,18,2026-06-18
2026-06-18 01:25:56.536332,bob,192.168.1.27,login_success,286,18,2026-06-18
2026-06-18 01:30:32.536332,carol,192.168.1.16,login_success,254,18,2026-06-18
2026-06-18 01:40:26.536332,dave,192.168.1.16,login_success,977,18,2026-06-18
2026-06-18 01:42:49.536332,carol,192.168.1.13,login_failed,0,18,2026-06-18
2026-06-18 01:43:33.536332,frank,192.168.1.29,login_success,999,18,2026-06-18
2026-06-18 01:47:37.536332,alice,192.168.1.20,login_success,254,18,2026-06-18
2026-06-18 01:57:40.536332,bob,192.168.1.17,login_success,1030,18,2026-06-18
2026-06-18 02:11:54.536332,bob,192.168.1.14,login_success,361,18,2026-06-18
2026-06-18 02:16:30.536332,dave,192.168.1.12,login_success,1487,18,2026-06-18
2026-06-18 02:21:26.536332,carol,192.168.1.20,login_success,1124,18,2026-06-18
2026-06-18 02:29:59.536332,eve,192.168.1.23,login_success,960,19,2026-06-18
2026-06-18 02:31:10.536332,bob,192.168.1.23,login_success,527,19,2026-06-18
2026-06-18 02:56:00.536332,bob,192.168.1.18,login_success,1277,19,2026-06-18
2026-06-18 03:09:54.536332,frank,192.168.1.12,login_success,1462,19,2026-06-18
2026-06-18 03:29:34.536332,dave,192.168.1.14,login_success,934,20,2026-06-18
2026-06-18 03:35:25.536332,dave,192.168.1.13,login_success,529,20,2026-06-18
2026-06-18 03:35:48.536332,frank,192.168.1.29,login_success,1308,20,2026-06-18
2026-06-18 03:40:15.536332,carol,192.168.1.22,login_success,1022,20,2026-06-18
2026-06-18 03:42:11.536332,bob,192.168.1.14,login_failed,0,20,2026-06-18
2026-06-18 03:44:26.536332,alice,192.168.1.12,login_success,350,20,2026-06-18
2026-06-18 03:59:19.536332,bob,192.168.1.24,login_success,974,20,2026-06-18
2026-06-18 04:02:03.536332,frank,192.168.1.22,login_success,1109,20,2026-06-18
2026-06-18 04:09:50.536332,carol,192.168.1.24,login_success,1143,20,2026-06-18
2026-06-18 04:14:46.536332,bob,192.168.1.13,login_success,206,20,2026-06-18
2026-06-18 04:27:10.536332,carol,192.168.1.14,login_success,899,21,2026-06-18
2026-06-18 05:25:00.536332,bob,192.168.1.14,login_success,1104,22,2026-06-18
2026-06-18 05:26:22.536332,eve,192.168.1.27,login_success,1133,22,2026-06-18
2026-06-18 05:30:42.536332,carol,192.168.1.22,login_success,460,22,2026-06-18
2026-06-18 05:37:49.536332,frank,192.168.1.12,login_success,1449,22,2026-06-18
2026-06-18 05:40:03.536332,bob,192.168.1.13,login_success,1479,22,2026-06-18
2026-06-18 05:57:00.536332,carol,192.168.1.15,login_success,1004,22,2026-06-18
2026-06-18 07:02:34.536332,alice,192.168.1.10,login_success,1053,23,2026-06-18
2026-06-18 07:29:09.536332,dave,192.168.1.14,login_success,1381,0,2026-06-18
2026-06-18 08:27:26.536332,eve,192.168.1.23,login_failed,0,1,2026-06-18
2026-06-18 08:30:54.536332,carol,192.168.1.13,login_success,920,1,2026-06-18
2026-06-18 10:17:43.536332,alice,192.168.1.22,login_success,720,2,2026-06-18
2026-06-18 11:08:24.536332,bob,192.168.1.15,login_success,1424,3,2026-06-18
2026-06-18 12:42:14.536332,bob,192.168.1.11,login_success,1004,5,2026-06-18
2026-06-18 12:56:23.536332,dave,192.168.1.11,login_success,1037,5,2026-06-18
2026-06-18 13:04:36.536332,frank,192.168.1.19,login_success,274,5,2026-06-18
2026-06-18 13:30:14.536332,dave,192.168.1.16,login_success,240,6,2026-06-18
2026-06-18 15:35:03.536332,bob,192.168.1.18,login_success,809,8,2026-06-18
2026-06-18 15:40:34.536332,frank,192.168.1.21,login_success,1105,8,2026-06-18
2026-06-18 15:45:35.536332,carol,192.168.1.11,login_success,930,8,2026-06-18
2026-06-18 15:55:31.536332,carol,192.168.1.28,login_success,226,8,2026-06-18
2026-06-18 15:57:17.536332,bob,192.168.1.10,login_success,845,8,2026-06-18
2026-06-18 15:59:49.536332,frank,192.168.1.11,login_success,467,8,2026-06-18
2026-06-18 16:06:53.536332,bob,192.168.1.27,login_success,787,8,2026-06-18
2026-06-18 16:13:11.536332,dave,192.168.1.21,login_success,1020,8,2026-06-18
2026-06-18 16:14:58.536332,frank,192.168.1.21,login_success,541,8,2026-06-18
2026-06-18 16:16:27.536332,eve,192.168.1.17,login_success,367,8,2026-06-18
2026-06-18 16:23:34.536332,frank,192.168.1.21,login_failed,0,8,2026-06-18
2026-06-18 16:24:50.536332,bob,192.168.1.15,login_success,654,8,2026-06-18
2026-06-18 16:27:58.536332,frank,192.168.1.14,login_success,892,9,2026-06-18
2026-06-18 16:28:11.536332,alice,192.168.1.26,login_success,329,9,2026-06-18
2026-06-18 16:31:18.536332,bob,192.168.1.15,login_success,348,9,2026-06-18
2026-06-18 16:36:35.536332,eve,192.168.1.17,login_success,943,9,2026-06-18
2026-06-18 16:36:42.536332,frank,192.168.1.29,login_success,875,9,2026-06-18
2026-06-18 16:36:43.536332,frank,192.168.1.28,login_failed,0,9,2026-06-18
2026-06-18 16:46:44.536332,carol,192.168.1.20,login_failed,0,9,2026-06-18
2026-06-18 16:48:42.536332,dave,192.168.1.28,login_success,228,9,2026-06-18
2026-06-18 16:49:16.536332,carol,192.168.1.14,login_success,386,9,2026-06-18
2026-06-18 16:50:51.536332,eve,192.168.1.11,login_success,1006,9,2026-06-18
2026-06-18 16:54:57.536332,eve,192.168.1.16,login_success,1219,9,2026-06-18
2026-06-18 16:59:16.536332,alice,192.168.1.12,login_success,833,9,2026-06-18
2026-06-18 17:01:33.536332,bob,192.168.1.25,login_success,901,9,2026-06-18
2026-06-18 17:05:33.536332,dave,192.168.1.14,login_success,1450,9,2026-06-18
2026-06-18 17:11:24.536332,dave,192.168.1.20,login_success,210,9,2026-06-18
2026-06-18 17:14:04.536332,carol,192.168.1.12,login_success,993,9,2026-06-18
2026-06-18 17:15:19.536332,eve,192.168.1.15,login_success,1336,9,2026-06-18
2026-06-18 17:16:05.536332,bob,192.168.1.20,login_success,1018,9,2026-06-18
2026-06-18 17:28:03.536332,bob,192.168.1.23,login_success,912,10,2026-06-18
2026-06-18 17:28:20.536332,alice,192.168.1.19,login_failed,0,10,2026-06-18
2026-06-18 17:28:21.536332,dave,192.168.1.15,login_success,268,10,2026-06-18
2026-06-18 17:28:22.536332,dave,192.168.1.14,login_success,1440,10,2026-06-18
2026-06-18 17:29:48.536332,carol,192.168.1.10,login_success,1157,10,2026-06-18
2026-06-18 17:30:58.536332,frank,192.168.1.19,login_success,1138,10,2026-06-18
2026-06-18 17:35:37.536332,alice,192.168.1.20,login_success,863,10,2026-06-18
2026-06-18 17:35:53.536332,frank,192.168.1.12,login_success,681,10,2026-06-18
2026-06-18 17:41:39.536332,bob,192.168.1.13,login_success,1240,10,2026-06-18
2026-06-18 17:45:13.536332,alice,192.168.1.20,login_success,564,10,2026-06-18
2026-06-18 17:47:13.536332,frank,192.168.1.10,login_success,605,10,2026-06-18
2026-06-18 17:52:57.536332,bob,192.168.1.12,login_success,957,10,2026-06-18
2026-06-18 17:59:21.536332,dave,192.168.1.28,login_success,1371,10,2026-06-18
2026-06-18 18:00:54.536332,carol,192.168.1.29,login_success,400,10,2026-06-18
2026-06-18 18:04:54.536332,alice,192.168.1.23,login_success,353,10,2026-06-18
2026-06-18 18:06:07.536332,dave,192.168.1.15,login_success,272,10,2026-06-18
2026-06-18 18:06:45.536332,bob,192.168.1.24,login_success,1467,10,2026-06-18
2026-06-18 18:09:32.536332,frank,192.168.1.27,login_success,495,10,2026-06-18
2026-06-18 18:17:39.536332,dave,192.168.1.16,login_success,260,10,2026-06-18
2026-06-18 18:21:23.536332,dave,192.168.1.21,login_success,950,10,2026-06-18
2026-06-18 18:28:06.536332,frank,192.168.1.13,login_success,1065,11,2026-06-18
2026-06-18 18:30:27.536332,carol,192.168.1.22,login_success,330,11,2026-06-18
2026-06-18 18:30:39.536332,eve,192.168.1.23,login_success,723,11,2026-06-18
2026-06-18 18:34:04.536332,dave,192.168.1.15,login_success,529,11,2026-06-18
2026-06-18 18:48:08.536332,carol,192.168.1.24,login_success,371,11,2026-06-18
2026-06-18 18:50:54.536332,alice,192.168.1.26,login_success,1156,11,2026-06-18
2026-06-18 18:54:13.536332,carol,192.168.1.28,login_success,301,11,2026-06-18
2026-06-18 18:55:28.536332,carol,192.168.1.12,login_success,1452,11,2026-06-18
2026-06-18 19:01:53.536332,carol,192.168.1.12,login_success,1016,11,2026-06-18
2026-06-18 19:01:54.536332,eve,192.168.1.29,login_success,1240,11,2026-06-18
2026-06-18 19:06:31.536332,carol,192.168.1.22,login_success,307,11,2026-06-18
2026-06-18 19:13:34.536332,alice,192.168.1.22,login_success,474,11,2026-06-18
2026-06-18 19:17:30.536332,eve,192.168.1.25,login_success,1267,11,2026-06-18
2026-06-18 19:27:08.536332,bob,192.168.1.29,login_success,1491,12,2026-06-18
2026-06-18 19:34:06.536332,eve,192.168.1.13,login_success,909,12,2026-06-18
2026-06-18 19:35:10.536332,bob,192.168.1.11,login_success,211,12,2026-06-18
2026-06-18 19:45:55.536332,alice,192.168.1.12,login_success,860,12,2026-06-18
2026-06-18 19:49:32.536332,carol,192.168.1.18,login_success,1304,12,2026-06-18
2026-06-18 19:49:38.536332,eve,192.168.1.25,login_success,1312,12,2026-06-18
2026-06-18 19:52:02.536332,dave,192.168.1.16,login_success,415,12,2026-06-18
2026-06-18 19:58:26.536332,alice,192.168.1.29,login_success,573,12,2026-06-18
2026-06-18 20:02:30.536332,alice,192.168.1.23,login_success,1175,12,2026-06-18
2026-06-18 20:03:40.536332,alice,192.168.1.22,login_success,688,12,2026-06-18
2026-06-18 20:17:37.536332,eve,192.168.1.18,login_success,538,12,2026-06-18
2026-06-18 20:20:31.536332,dave,192.168.1.18,login_success,665,12,2026-06-18
2026-06-18 20:21:53.536332,bob,192.168.1.11,login_success,246,12,2026-06-18
2026-06-18 20:24:03.536332,alice,192.168.1.19,login_success,1423,12,2026-06-18
2026-06-18 20:29:16.536332,dave,192.168.1.14,login_success,1446,13,2026-06-18
2026-06-18 20:36:09.536332,bob,192.168.1.11,login_success,571,13,2026-06-18
2026-06-18 20:39:59.536332,carol,192.168.1.16,login_success,1134,13,2026-06-18
2026-06-18 20:46:49.536332,carol,192.168.1.18,login_success,828,13,2026-06-18
2026-06-18 21:03:38.536332,dave,192.168.1.16,login_success,1026,13,2026-06-18
2026-06-18 21:12:27.536332,carol,192.168.1.10,login_success,534,13,2026-06-18
2026-06-18 21:14:49.536332,frank,192.168.1.23,login_success,887,13,2026-06-18
2026-06-18 21:14:51.536332,eve,192.168.1.10,login_success,1189,13,2026-06-18
2026-06-18 21:18:28.536332,frank,192.168.1.13,login_success,336,13,2026-06-18
2026-06-18 21:20:11.536332,frank,192.168.1.24,login_success,1082,13,2026-06-18
2026-06-18 21:20:20.536332,eve,192.168.1.15,login_success,793,13,2026-06-18
2026-06-18 21:23:49.536332,dave,192.168.1.26,login_success,926,13,2026-06-18
2026-06-18 21:42:20.536332,eve,192.168.1.22,login_success,814,14,2026-06-18
2026-06-18 21:42:38.536332,alice,192.168.1.10,login_success,1321,14,2026-06-18
2026-06-18 21:48:28.536332,bob,192.168.1.25,login_success,1382,14,2026-06-18
2026-06-18 21:49:00.536332,eve,192.168.1.16,login_success,819,14,2026-06-18
2026-06-18 21:55:55.536332,bob,192.168.1.29,login_success,330,14,2026-06-18
2026-06-18 22:02:32.536332,bob,192.168.1.18,login_success,1375,14,2026-06-18
2026-06-18 22:05:56.536332,alice,192.168.1.17,login_success,1496,14,2026-06-18
2026-06-18 22:10:42.536332,dave,192.168.1.22,login_success,1394,14,2026-06-18
2026-06-18 22:12:50.536332,carol,192.168.1.10,login_success,1194,14,2026-06-18
2026-06-18 22:15:57.536332,eve,192.168.1.19,login_success,1004,14,2026-06-18
2026-06-18 22:19:11.536332,frank,192.168.1.16,login_success,387,14,2026-06-18
2026-06-18 22:37:06.536332,bob,192.168.1.11,login_success,921,15,2026-06-18
2026-06-18 22:44:40.536332,eve,192.168.1.22,login_success,238,15,2026-06-18
2026-06-18 23:00:38.536332,carol,192.168.1.19,login_success,696,15,2026-06-18
2026-06-18 23:02:03.536332,frank,192.168.1.21,login_failed,0,15,2026-06-18
2026-06-18 23:05:17.536332,carol,192.168.1.19,login_success,1120,15,2026-06-18
2026-06-18 23:06:28.536332,carol,192.168.1.23,login_success,692,15,2026-06-18
2026-06-18 23:07:17.536332,frank,192.168.1.10,login_success,215,15,2026-06-18
2026-06-18 23:08:03.536332,carol,192.168.1.18,login_success,1181,15,2026-06-18
2026-06-18 23:16:51.536332,eve,192.168.1.22,login_success,1384,15,2026-06-18
